2.674995719786644486e+02,-1.455812499999999954e-01,3.964694431779530910e-03,3.964694431779530910e-03,8.857535830916212660e+01,1.189408329533859221e-01,0.000000000000000000e+00,-9.250042802133555142e+01
2.743509687499999927e+02,4.464875000000000371e-01,5.782985841440031402e-03,5.782985841440031402e-03,3.301723660738871757e+01,1.734895752432009386e-01,0.000000000000000000e+00,-8.564903125000000728e+01
2.554316803369879949e+02,5.969832707405090533e-01,7.314961903618721548e-03,7.314961903618721548e-03,1.165357764400454244e-01,2.194488571085616568e-01,0.000000000000000000e+00,-1.045683196630120051e+02
2.902081880203962783e+02,-4.598640624999998927e-01,4.454698275749212517e-03,4.454698275749212517e-03,7.622894332124197092e+01,1.336409482724763842e-01,0.000000000000000000e+00,-6.979181197960372174e+01
2.803190067234625076e+02,-9.474982954545455582e-01,5.928619495257247962e-03,5.928619495257247962e-03,3.366681954041178670e+01,1.778585848577174389e-01,0.000000000000000000e+00,-7.968099327653749242e+01
2.588471093744277596e+02,1.529916749739647086e+00,3.768146018657314404e-03,3.768146018657314404e-03,6.885669439999966812e+01,1.130443805597194373e-01,0.000000000000000000e+00,-1.011528906255722404e+02
2.660852612452532640e+02,-6.600755511979797818e-01,6.996671739245956430e-03,6.996671739245956430e-03,6.702093023947530526e+01,2.099001521773787016e-01,0.000000000000000000e+00,-9.391473875474673605e+01
2.578827098470393935e+02,8.384941584073579701e-01,2.907047066081685539e-03,2.907047066081685539e-03,4.003603530773913377e+01,8.721141198245056791e-02,0.000000000000000000e+00,-1.021172901529606065e+02
1.946333836816787510e+01,-2.318537351250647749e+00,4.539457234863604473e-03,4.539457234863604473e-03,3.786955948785425363e+01,1.361837170459081481e-01,0.000000000000000000e+00,1.946333836816787510e+01
2.472564625003338179e+01,-2.830845937472581841e+00,3.870209888499401979e-03,3.870209888499401979e-03,5.050767074336651774e+01,1.161062966549820663e-01,0.000000000000000000e+00,2.472564625003338179e+01
2.620481712760924893e+02,3.270325155258178018e-01,3.929391922227675263e-03,3.929391922227675263e-03,4.956116856870969656e+01,1.178817576668302614e-01,0.000000000000000000e+00,-9.795182872390751072e+01
2.562530108581715922e+02,1.064089772900667974e+00,1.397028442214305437e-02,1.397028442214305437e-02,2.557782479508894369e+01,4.191085326642916553e-01,0.000000000000000000e+00,-1.037469891418284078e+02
2.583919033526956355e+02,-4.782855471454559027e-01,5.442425907195357765e-03,5.442425907195357765e-03,4.357472223748671070e+01,1.632727772158607260e-01,0.000000000000000000e+00,-1.016080966473043645e+02
2.622514099242856673e+02,5.730385659652851293e-01,2.337927262847929247e-02,2.337927262847929247e-02,5.199478221325168903e+01,7.013781788543788087e-01,0.000000000000000000e+00,-9.774859007571433267e+01
2.558391436107635855e+02,1.144179999995231567e+00,4.346678474134487401e-03,4.346678474134487401e-03,5.665571622590138645e+01,1.304003542240346203e-01,0.000000000000000000e+00,-1.041608563892364145e+02
2.767749284562891603e+02,4.463948785174978555e-03,3.873154899842023557e-03,3.873154899842023557e-03,6.311033584261681284e+01,1.161946469952607058e-01,0.000000000000000000e+00,-8.322507154371083971e+01
4.560186607306343731e+00,2.946416071428572092e+00,2.484701138649048589e-03,2.484701138649048589e-03,6.016864937925983270e+01,7.454103415947145594e-02,0.000000000000000000e+00,4.560186607306343731e+00
2.807230159726460670e+02,1.347625000000000073e-01,1.149483553664356304e-02,1.149483553664356304e-02,5.269235977403790372e+01,3.448450660993068739e-01,0.000000000000000000e+00,-7.927698402735393302e+01
2.799807150847329353e+02,3.860597222195731315e-01,5.378518206226444442e-03,5.378518206226444442e-03,2.607142034381609363e+01,1.613555461867933194e-01,0.000000000000000000e+00,-8.001928491526706466e+01
3.765506250190734594e+00,-2.451610714285714199e+00,4.126946213037083026e-03,4.126946213037083026e-03,6.517675684034151118e+01,1.238083863911124960e-01,0.000000000000000000e+00,3.765506250190734594e+00
2.422164628484079429e+01,-1.628712297115529894e+00,4.270860198559624059e-03,4.270860198559624059e-03,5.910661062214017392e+01,1.281258059567887131e-01,0.000000000000000000e+00,2.422164628484079429e+01
3.100063452388218721e+01,-1.959633928570576611e+00,3.816115923115114428e-03,3.816115923115114428e-03,5.387321267588086471e+01,1.144834776934534337e-01,0.000000000000000000e+00,3.100063452388218721e+01
2.569867213440417686e+02,8.680244526669381733e-01,4.529103694852989852e-03,4.529103694852989852e-03,1.893270775445114751e+01,1.358731108455897008e-01,0.000000000000000000e+00,-1.030132786559582314e+02
2.585428862914657770e+02,2.987249999999999975e-02,4.127303224617297553e-03,4.127303224617297553e-03,6.459900995732253648e+01,1.238190967385189301e-01,0.000000000000000000e+00,-1.014571137085342230e+02
2.578233673329762610e+02,8.256558213762937859e-01,3.304009225076207350e-03,3.304009225076207350e-03,4.519868307761862525e+01,9.912027675228622658e-02,0.000000000000000000e+00,-1.021766326670237390e+02
2.774523453854203581e+02,-8.545159936070442219e-01,4.592315177967523122e-03,4.592315177967523122e-03,3.493556522634102635e+01,1.377694553390256815e-01,0.000000000000000000e+00,-8.254765461457964193e+01
2.606589602914429520e+02,-3.458286000394821258e-01,4.852820246226722048e-03,4.852820246226722048e-03,5.918239131582055990e+01,1.455846073868016510e-01,0.000000000000000000e+00,-9.934103970855704802e+01
2.582900000489552284e+01,-2.386521271896363317e+00,5.012258603395016582e-03,5.012258603395016582e-03,3.502808462350684948e+01,1.503677581018504905e-01,0.000000000000000000e+00,2.582900000489552284e+01
2.692532974985123246e+02,-5.260900050327181610e-02,3.798127266671936370e-03,3.798127266671936370e-03,8.622841480158443517e+01,1.139438180001580980e-01,0.000000000000000000e+00,-9.074670250148767536e+01
2.590920848954201006e+02,1.217268749999999899e+00,4.028049134023458690e-03,4.028049134023458690e-03,7.819662026299546653e+01,1.208414740207037624e-01,0.000000000000000000e+00,-1.009079151045798994e+02
2.663159998068491063e+02,-4.802626389185586930e-01,4.821226465009804604e-03,4.821226465009804604e-03,2.464210675876701728e+01,1.446367939502941347e-01,0.000000000000000000e+00,-9.368400019315089367e+01
2.765117165657566716e+02,5.973923387062165524e-01,5.323247119091691938e-03,5.323247119091691938e-03,7.616624046824740901e+01,1.596974135727507460e-01,0.000000000000000000e+00,-8.348828343424332843e+01
3.583439045956610585e+02,-3.979539705884457046e+00,4.063384650187156465e-03,4.063384650187156465e-03,7.722940418191554102e+01,1.219015395056146922e-01,0.000000000000000000e+00,-1.656095404338941535e+00
2.418643920833588368e+01,2.242989199991225924e+00,5.071782729449868070e-03,5.071782729449868070e-03,4.450097724845391411e+01,1.521534818834960334e-01,0.000000000000000000e+00,2.418643920833588368e+01
2.928754255481132418e+01,2.551160893352673931e+00,3.830020189789346951e-03,3.830020189789346951e-03,6.558827782720754840e+01,1.149006056936804077e-01,0.000000000000000000e+00,2.928754255481132418e+01
2.557543038628442744e+01,1.381217658727083908e+00,4.093120624181505532e-03,4.093120624181505532e-03,6.256006237630604971e+01,1.227936187254451694e-01,0.000000000000000000e+00,2.557543038628442744e+01
2.691423520834241572e+02,-1.307098809977940146e+00,1.103207947025713551e-02,1.103207947025713551e-02,5.432373324944905590e+01,3.309623841077140582e-01,0.000000000000000000e+00,-9.085764791657584283e+01
1.856796741057804567e+01,-1.781905357142857138e+00,2.316880916749595402e-03,2.316880916749595402e-03,7.226973286974707378e+01,6.950642750248786639e-02,0.000000000000000000e+00,1.856796741057804567e+01
7.688680208015441941e+00,-1.619950000059604767e+00,9.413909425241125117e-03,9.413909425241125117e-03,5.274684264992334448e+01,2.824172827572337674e-01,0.000000000000000000e+00,7.688680208015441941e+00
2.772269988638964264e+02,4.172886363636363893e-01,3.621903352976610282e-03,3.621903352976610282e-03,4.860518817757187549e+01,1.086571005892983111e-01,0.000000000000000000e+00,-8.277300113610357357e+01
2.555270320381371505e+02,5.879890202623765383e-01,7.175126352111934648e-03,7.175126352111934648e-03,5.306117640466997898e+01,2.152537905633580273e-01,0.000000000000000000e+00,-1.044729679618628495e+02
2.624645708959926083e+02,3.853875000000000495e-01,1.943084560094151744e-02,1.943084560094151744e-02,4.741224069021358645e+01,5.829253680282455718e-01,0.000000000000000000e+00,-9.753542910400739174e+01
3.109106223691610182e+01,2.128492948216314407e+00,3.916490990115409701e-03,3.916490990115409701e-03,-2.557229666307678784e+01,1.174947297034622945e-01,0.000000000000000000e+00,3.109106223691610182e+01
2.756349290731089923e+02,-5.083646972500851513e-01,3.054133160491175145e-03,3.054133160491175145e-03,4.326880236405673941e+01,9.162399481473525176e-02,0.000000000000000000e+00,-8.436507092689100773e+01
2.775501886110305350e+02,-1.573250000000000259e+00,4.984838565723352828e-03,4.984838565723352828e-03,5.418611050265373308e+01,1.495451569717005935e-01,0.000000000000000000e+00,-8.244981138896946504e+01
5.705217067872715653e+00,2.305878768034565152e+00,3.772857913028666681e-03,3.772857913028666681e-03,7.308004796795904667e+01,1.131857373908600056e-01,0.000000000000000000e+00,5.705217067872715653e+00
2.571692022766783907e+02,1.432643783577719709e+00,8.187620206903006501e-03,8.187620206903006501e-03,5.767790645156136975e+01,2.456286062070902054e-01,0.000000000000000000e+00,-1.028307977233216093e+02
2.585337226888656232e+02,1.209327679157256724e-01,2.832283697942146461e-03,2.832283697942146461e-03,6.604204931148724711e+01,8.496851093826439383e-02,0.000000000000000000e+00,-1.014662773111343768e+02
2.985282734360693979e+01,1.816678124999999921e+00,3.173781757398455670e-03,3.173781757398455670e-03,5.121814540484533751e+01,9.521345272195366749e-02,0.000000000000000000e+00,2.985282734360693979e+01
2.554193357407734482e+02,6.964430607697058573e-01,1.027886479953779922e-02,1.027886479953779922e-02,6.306767383635434499e+01,3.083659439861339835e-01,0.000000000000000000e+00,-1.045806642592265518e+02
2.724737802080042002e+02,2.154875000000000262e-01,3.540233241680960669e-03,3.540233241680960669e-03,4.905974067499251845e+01,1.062069972504288140e-01,0.000000000000000000e+00,-8.752621979199579982e+01
5.555251482332669966e+00,2.381140016031875639e+00,3.452013000480888202e-03,3.452013000480888202e-03,-7.114901198280684014e+00,1.035603900144266426e-01,0.000000000000000000e+00,5.555251482332669966e+00
4.716327120971678610e+00,3.013645610717534229e+00,4.968419695621572457e-03,4.968419695621572457e-03,7.327831878636760621e+01,1.490525908686471668e-01,0.000000000000000000e+00,4.716327120971678610e+00
5.658496875095367251e+00,-1.066840624999999987e+00,5.097652199985633348e-03,5.097652199985633348e-03,4.958246836909777500e+01,1.529295659995690004e-01,0.000000000000000000e+00,5.658496875095367251e+00
2.700484276905537513e+02,-1.057871874999999795e+00,4.365826614471529817e-03,4.365826614471529817e-03,5.852583427352376333e+01,1.309747984341458893e-01,0.000000000000000000e+00,-8.995157230944624871e+01
2.603218748696327225e+02,9.854390624418855049e-01,6.099211212838595055e-03,6.099211212838595055e-03,6.433221934430349620e+01,1.829763363851578395e-01,0.000000000000000000e+00,-9.967812513036727751e+01
2.176965178571428350e+00,-3.530769643327168250e+00,3.159741056496607504e-03,3.159741056496607504e-03,6.181272956185954115e+01,9.479223169489822687e-02,0.000000000000000000e+00,2.176965178571428350e+00
2.544184181029878999e+01,-2.856171012963304001e+00,3.174678642184051384e-03,3.174678642184051384e-03,1.510300674164621526e+01,9.524035926552154585e-02,0.000000000000000000e+00,2.544184181029878999e+01
2.663375299367731941e+02,-7.334376136292110049e-01,4.227185860489955822e-03,4.227185860489955822e-03,4.157842435545817494e+01,1.268155758146986833e-01,0.000000000000000000e+00,-9.366247006322680591e+01
2.763615395668280144e+02,5.226134867705796161e-01,5.114521510866343497e-03,5.114521510866343497e-03,6.906653245372903882e+01,1.534356453259902997e-01,0.000000000000000000e+00,-8.363846043317198564e+01
3.053378281248978610e+01,-2.547702232142857515e+00,3.283118959957924583e-03,3.283118959957924583e-03,3.121428504310600971e+01,9.849356879873773229e-02,0.000000000000000000e+00,3.053378281248978610e+01
2.753508491231281710e+02,3.048555555555554908e-01,4.335020531780577231e-03,4.335020531780577231e-03,6.731484662738492375e+01,1.300506159534173256e-01,0.000000000000000000e+00,-8.464915087687182904e+01
4.566031140287297951e+00,3.088895600322673296e+00,5.203219669830667742e-03,5.203219669830667742e-03,4.399109164871782696e+01,1.560965900949200236e-01,0.000000000000000000e+00,4.566031140287297951e+00
2.747068310130119926e+02,-1.988107954545454692e-01,7.626315590333485051e-03,7.626315590333485051e-03,6.061972104641456838e+01,2.287894677100045515e-01,0.000000000000000000e+00,-8.529316898698800742e+01
2.585876002459991696e+01,-2.400159564021322023e+00,4.340777038109247185e-03,4.340777038109247185e-03,3.844810782704104213e+01,1.302233111432774260e-01,0.000000000000000000e+00,2.585876002459991696e+01
2.781897528408917424e+02,1.383545446575365490e-02,3.478003419980661703e-03,3.478003419980661703e-03,4.562357730894039776e+01,1.043401025994198511e-01,0.000000000000000000e+00,-8.181024715910825762e+01
2.810250067988135356e+02,-8.936602272727273144e-01,3.584559122257560595e-03,3.584559122257560595e-03,5.902233847659763200e+01,1.075367736677268204e-01,0.000000000000000000e+00,-7.897499320118646438e+01
2.722465002603232733e+02,-8.248281250000004394e-02,5.702988506746541411e-03,5.702988506746541411e-03,6.374207812293339970e+01,1.710896552023962458e-01,0.000000000000000000e+00,-8.775349973967672668e+01
2.924634969651794449e+02,4.455936705970765521e-01,3.454173474575024296e-03,3.454173474575024296e-03,7.310451158003951377e+01,1.036252042372507315e-01,0.000000000000000000e+00,-6.753650303482055506e+01
2.562478516924857672e+02,6.816971595070579759e-02,3.667688261204272732e-03,3.667688261204272732e-03,1.022879467192321243e+02,1.100306478361281759e-01,0.000000000000000000e+00,-1.037521483075142328e+02
2.801309168461174863e+02,4.609482757042193124e-01,4.837007367852043035e-03,4.837007367852043035e-03,4.472253220899630577e+01,1.451102210355612876e-01,0.000000000000000000e+00,-7.986908315388251367e+01
2.863977506567703699e+02,-1.275657814427428411e-03,2.246461528348888542e-02,2.246461528348888542e-02,7.824782999157488916e+01,6.739384585046666043e-01,0.000000000000000000e+00,-7.360224934322963009e+01
2.621979837027764120e+02,2.520421370542818007e-01,5.206977124835327625e-03,5.206977124835327625e-03,5.678667166522605214e+01,1.562093137450598357e-01,0.000000000000000000e+00,-9.780201629722358803e+01
2.578002685761928205e+02,8.658213541984557393e-01,4.248255398732720713e-03,4.248255398732720713e-03,3.254124726866965034e+01,1.274476619619816231e-01,0.000000000000000000e+00,-1.021997314238071795e+02
2.649463461585521600e+02,-1.059405156408250281e+00,4.812990494416825686e-03,4.812990494416825686e-03,5.299001719139950239e+01,1.443897148325047619e-01,0.000000000000000000e+00,-9.505365384144784002e+01
2.759749279014859553e+02,-1.056557499905995012e+00,3.269962047746631257e-03,3.269962047746631257e-03,3.956602967693684292e+01,9.809886143239893164e-02,0.000000000000000000e+00,-8.402507209851404468e+01
7.379378124999999677e+00,2.497737499999999944e+00,4.014026896792559883e-03,4.014026896792559883e-03,4.345087166604192674e+01,1.204208069037767947e-01,0.000000000000000000e+00,7.379378124999999677e+00
2.598749472605599635e+02,3.134388888888888225e-01,4.839195380909648569e-03,4.839195380909648569e-03,4.271786473752330693e+01,1.451758614272894432e-01,0.000000000000000000e+00,-1.001250527394400365e+02
2.874089387496948120e+02,-1.308532000303268550e+00,3.219010262765462614e-03,3.219010262765462614e-03,7.151336101986171911e+01,9.657030788296387669e-02,0.000000000000000000e+00,-7.259106125030518797e+01
6.739163020833332851e+00,3.071775000000000144e+00,4.744515292039251653e-03,4.744515292039251653e-03,-3.550737879281533083e+01,1.423354587611775357e-01,0.000000000000000000e+00,6.739163020833332851e+00
8.444506423187254640e+00,-7.339249999999999385e-01,8.232976110261627442e-03,8.232976110261627442e-03,4.926275371023795202e+01,2.469892833078488337e-01,0.000000000000000000e+00,8.444506423187254640e+00
2.564281601117815512e+02,9.523893301836082737e-01,1.172793735019464836e-02,1.172793735019464836e-02,1.401618396558181523e+01,3.518381205058394579e-01,0.000000000000000000e+00,-1.035718398882184488e+02
3.105446142861502068e+01,-2.298363285768031616e+00,3.497029099492334966e-03,3.497029099492334966e-03,9.175303035337638136e+00,1.049108729847700455e-01,0.000000000000000000e+00,3.105446142861502068e+01
3.124094598767258191e+01,2.203283137992647855e+00,3.935126770522074692e-03,3.935126770522074692e-03,-2.670443983286034495e+01,1.180538031156622425e-01,0.000000000000000000e+00,3.124094598767258191e+01
2.557063267868041976e+02,6.347843756556511563e-01,1.014446573274530722e-02,1.014446573274530722e-02,7.701538576565971539e+01,3.043339719823592304e-01,0.000000000000000000e+00,-1.042936732131958024e+02
2.642734360921086818e+02,-3.298172298225196530e-01,6.177370029929033814e-03,6.177370029929033814e-03,4.191112880457341561e+01,1.853211008978710161e-01,0.000000000000000000e+00,-9.572656390789131819e+01
2.864119406249999997e+02,-5.201062500000001032e-01,5.196535743957788125e-03,5.196535743957788125e-03,4.801012847099777758e+01,1.558960723187336472e-01,0.000000000000000000e+00,-7.358805937500000027e+01
2.835753312499999197e+02,-4.415749999999999953e-01,8.088741208725934093e-03,8.088741208725934093e-03,3.481209614458598622e+01,2.426622362617780193e-01,0.000000000000000000e+00,-7.642466875000008031e+01
3.598248993461381815e+02,4.393327281125387174e+00,4.052813511845224786e-03,4.052813511845224786e-03,-6.043745739064885214e+01,1.215844053553567505e-01,0.000000000000000000e+00,-1.751006538618185004e-01
2.568366229166984454e+02,7.934408748865127148e-01,4.459480303876773612e-03,4.459480303876773612e-03,4.387158788646046048e+01,1.337844091163032101e-01,0.000000000000000000e+00,-1.031633770833015546e+02
2.660782217039454736e+02,5.250615906541997724e-01,4.231994078696724691e-03,4.231994078696724691e-03,6.607003398436268071e+01,1.269598223609017529e-01,0.000000000000000000e+00,-9.392177829605452644e+01
2.860840343750000443e+02,-1.434512500000000079e+00,7.965094630939856604e-03,7.965094630939856604e-03,3.967555105965963236e+01,2.389528389281956877e-01,0.000000000000000000e+00,-7.391596562499995571e+01
2.665239437500953841e+02,-6.268749999999998282e-03,7.282671222657496717e-03,7.282671222657496717e-03,4.797542018465048130e+01,2.184801366797249067e-01,0.000000000000000000e+00,-9.347605624990461592e+01
2.562780178975017975e+02,1.443214772727272610e+00,3.312275108704243898e-03,3.312275108704243898e-03,6.066067215017442038e+01,9.936825326112731782e-02,0.000000000000000000e+00,-1.037219821024982025e+02
2.695075841580255087e+02,-7.954165829251916842e-01,6.840344389508599791e-03,6.840344389508599791e-03,7.772509168806571722e+01,2.052103316852579851e-01,0.000000000000000000e+00,-9.049241584197449129e+01
3.098502171180804865e+01,-1.945686635650091256e+00,3.752187112567193991e-03,3.752187112567193991e-03,6.155630147660502161e+01,1.125656133770158163e-01,0.000000000000000000e+00,3.098502171180804865e+01
2.568821549160003883e+02,1.495032210834209563e+00,9.927544594721428306e-03,9.927544594721428306e-03,6.078432369688637493e+01,2.978263378416428631e-01,0.000000000000000000e+00,-1.031178450839996117e+02
2.748573114968618256e+02,-2.734248611661294071e-01,7.616946654388214062e-03,7.616946654388214062e-03,6.235206056262310881e+01,2.285083996316464305e-01,0.000000000000000000e+00,-8.514268850313817438e+01
2.760480679084906797e+02,3.330197115329595614e-01,3.975957116597640846e-03,3.975957116597640846e-03,5.222536589830014719e+01,1.192787134979292202e-01,0.000000000000000000e+00,-8.395193209150932034e+01
1.784068489532470636e+01,-1.023195937705039915e+00,4.486735757541189008e-03,4.486735757541189008e-03,5.154444160209067149e+01,1.346020727262356720e-01,0.000000000000000000e+00,1.784068489532470636e+01
1.133456505687020055e+01,2.479339772727272351e+00,2.573446613278270682e-03,2.573446613278270682e-03,6.823966243445892133e+01,7.720339839834812479e-02,0.000000000000000000e+00,1.133456505687020055e+01
2.624279785775381697e+02,4.111560344186321325e-01,1.856728185334145104e-02,1.856728185334145104e-02,-4.030406866216871720e+01,5.570184556002435450e-01,0.000000000000000000e+00,-9.757202142246183030e+01
2.556772180938932877e+02,5.125644675572714748e-01,8.086248378147522717e-03,8.086248378147522717e-03,8.167924956326842789e+01,2.425874513444256919e-01,0.000000000000000000e+00,-1.043227819061067123e+02
2.804692400713854568e+02,-8.722277500974722209e-01,6.269972087298909813e-03,6.269972087298909813e-03,4.205133629886077529e+01,1.880991626189673083e-01,0.000000000000000000e+00,-7.953075992861454324e+01
3.055760761718750018e+01,-2.604327851583064124e+00,3.459588017311579673e-03,3.459588017311579673e-03,3.869750976697196165e+01,1.037876405193473850e-01,0.000000000000000000e+00,3.055760761718750018e+01
2.651043361215518530e+02,-1.152247043506915647e+00,3.368312573277149318e-03,3.368312573277149318e-03,4.484662798670565564e+01,1.010493771983144856e-01,0.000000000000000000e+00,-9.489566387844814699e+01
9.861362906169890863e+00,-1.073302125024795384e+00,2.941610998967459853e-03,2.941610998967459853e-03,5.506011206953930071e+01,8.824832996902379212e-02,0.000000000000000000e+00,9.861362906169890863e+00
2.619904330357960021e+02,1.194203567811421146e-01,3.768919086704284292e-03,3.768919086704284292e-03,5.021120979947323093e+01,1.130675726011285270e-01,0.000000000000000000e+00,-9.800956696420399794e+01
1.046492780307639947e+01,1.946727796262231358e+00,3.555317148370399846e-03,3.555317148370399846e-03,-8.655549121403389279e+00,1.066595144511119919e-01,0.000000000000000000e+00,1.046492780307639947e+01
5.486714843988419466e-01,4.080334374997020674e+00,4.015346552045076685e-03,4.015346552045076685e-03,6.922395740547375453e+01,1.204603965613522953e-01,0.000000000000000000e+00,5.486714843988419466e-01
2.741718738277435250e+02,5.953329686999321302e-01,5.264167016597392015e-03,5.264167016597392015e-03,3.589925808997472956e+01,1.579250104979217639e-01,0.000000000000000000e+00,-8.582812617225647500e+01
2.573820179442756739e+02,1.245454276275634653e+00,9.141024354663620718e-03,9.141024354663620718e-03,5.087673401608826396e+01,2.742307306399086042e-01,0.000000000000000000e+00,-1.026179820557243261e+02
2.812395679567951561e+02,-3.997034476249449186e-01,3.492881448658503342e-03,3.492881448658503342e-03,6.147617326346912137e+01,1.047864434597551020e-01,0.000000000000000000e+00,-7.876043204320484392e+01
2.773023409442902221e+02,-9.297818750381471320e-01,4.307149539070459845e-03,4.307149539070459845e-03,2.039724233314014867e+01,1.292144861721137850e-01,0.000000000000000000e+00,-8.269765905570977793e+01
2.664252985899643704e+02,-5.923441177480361919e-01,4.399912359954724628e-03,4.399912359954724628e-03,4.565106428433039554e+01,1.319973707986417388e-01,0.000000000000000000e+00,-9.357470141003562958e+01
2.641232355653353920e+02,-4.048894643306732988e-01,6.445269692080189163e-03,6.445269692080189163e-03,5.337159040972138513e+01,1.933580907624056766e-01,0.000000000000000000e+00,-9.587676443466460796e+01
9.194809374976159688e+00,1.087520703005790512e+00,2.784076397124720607e-03,2.784076397124720607e-03,6.798339501222778836e+01,8.352229191374162254e-02,0.000000000000000000e+00,9.194809374976159688e+00
2.664874912466287356e+02,-6.587429687500000464e-01,4.160759961563407876e-03,4.160759961563407876e-03,3.965493044625774388e+01,1.248227988469022415e-01,0.000000000000000000e+00,-9.351250875337126445e+01
8.032316369002204581e+00,-7.467000000042574026e-01,8.140018446303036795e-03,8.140018446303036795e-03,4.691880307493118352e+01,2.442005533890911073e-01,0.000000000000000000e+00,8.032316369002204581e+00
2.890085562499999696e+02,-1.992999999999999772e-01,6.428122176811611015e-03,6.428122176811611015e-03,4.636490930662208854e+01,1.928436653043483218e-01,0.000000000000000000e+00,-7.099144375000003038e+01
2.627158071748097541e+02,6.009166666666667517e-02,1.036362883884727783e-02,1.036362883884727783e-02,4.904601359935443838e+01,3.109088651654183244e-01,0.000000000000000000e+00,-9.728419282519024591e+01
2.595730624999999918e+02,1.130549999999999944e+00,2.530732071162287815e-03,2.530732071162287815e-03,5.967615364836757408e+01,7.592196213486863965e-02,0.000000000000000000e+00,-1.004269375000000082e+02
2.606257881503581757e+02,1.457003124999999732e+00,4.743798347465954905e-03,4.743798347465954905e-03,5.188739661885768584e+01,1.423139504239786524e-01,0.000000000000000000e+00,-9.937421184964182430e+01
2.561238350888797299e+02,1.490480892808096813e+00,3.499865477449826210e-03,3.499865477449826210e-03,5.635162706941832766e+01,1.049959643234947837e-01,0.000000000000000000e+00,-1.038761649111202701e+02
2.693605981819629278e+02,-4.566343749999999813e-01,8.064429194076318946e-03,8.064429194076318946e-03,4.654874571606576694e+01,2.419328758222895615e-01,0.000000000000000000e+00,-9.063940181803707219e+01
2.760842366947520645e+02,-9.745959659012881637e-01,4.310721188410877175e-03,4.310721188410877175e-03,4.968710536755714458e+01,1.293216356523263222e-01,0.000000000000000000e+00,-8.391576330524793548e+01
2.628687258478077737e+01,-1.461165056818994890e+00,5.186239090833873883e-03,5.186239090833873883e-03,5.915505136773810335e+01,1.555871727250162095e-01,0.000000000000000000e+00,2.628687258478077737e+01
2.576163528470039523e+02,1.297227249971032004e+00,3.849362136034951802e-03,3.849362136034951802e-03,5.912137558278333671e+01,1.154808640810485593e-01,0.000000000000000000e+00,-1.023836471529960477e+02
1.027500883087359318e+00,3.088858275724712055e+00,4.396383309427201978e-03,4.396383309427201978e-03,5.007474634983732642e+01,1.318914992828160715e-01,0.000000000000000000e+00,1.027500883087359318e+00
1.093120299606323442e+01,2.971266467596982874e+00,3.883813293848986225e-03,3.883813293848986225e-03,4.985547666523213195e+01,1.165143988154695859e-01,0.000000000000000000e+00,1.093120299606323442e+01
2.766117425001144738e+02,4.243999999999999995e-01,4.251903116121319610e-03,4.251903116121319610e-03,5.279838344432801023e+01,1.275570934836395831e-01,0.000000000000000000e+00,-8.338825749988552616e+01
2.628978828119516038e+02,2.348624999999999741e-01,3.514923393440677699e-03,3.514923393440677699e-03,6.753178644988388157e+01,1.054477018032203284e-01,0.000000000000000000e+00,-9.710211718804839620e+01
2.437175796369736958e+01,-1.553556814567120137e+00,3.886013388238615095e-03,3.886013388238615095e-03,6.058223144791518422e+01,1.165804016471584520e-01,0.000000000000000000e+00,2.437175796369736958e+01
3.119556875003179641e+01,2.407618541626135311e+00,2.908837503300216228e-03,2.908837503300216228e-03,5.009165781369810588e+01,8.726512509900648251e-02,0.000000000000000000e+00,3.119556875003179641e+01
